"TIME","Vent","Vout"
0.008371948986,0.170888,0.0887074
0.008372959087,0.165123,0.0884613
0.008373969188,0.155267,0.0882973
0.008374979289,0.141734,0.0882081
0.00837598939,0.125093,0.0881828
0.008376999491,0.106054,0.0882078
0.008378009592,0.0854284,0.0882772
0.008379019693,0.0640977,0.0883466
0.008380029794,0.0429742,0.088416
0.008381039895,0.0229609,0.0884686
0.008382049997,0.00491237,0.0884825
0.008383060098,-0.0104031,0.0884413
0.008384070199,-0.0223366,0.0883309
0.0083850803,-0.0303872,0.08814
0.008386090401,-0.0342238,0.0878608
0.008387100502,-0.0336996,0.0874892
0.008388110603,-0.0288585,0.0870248
0.008389120704,-0.019933,0.0864712
0.008390130805,-0.00733462,0.0858359
0.008391140906,0.00836488,0.0851297
0.008392151007,0.0264579,0.0843662
0.008393161108,0.0461321,0.0835617
0.008394171209,0.0665061,0.0827315
0.00839518131,0.0866675,0.0819012
0.008396191411,0.105714,0.0810826
0.008397201512,0.12279,0.0802959
0.008398211613,0.137128,0.0795576
0.008399221714,0.148078,0.0788817
0.008400231815,0.155141,0.0782796
0.008401241916,0.157985,0.077759
0.008402252017,0.156463,0.0773244
0.008403262118,0.150619,0.0769759
0.008404272219,0.140686,0.0767099
0.00840528232,0.127075,0.0765192
0.008406292421,0.110358,0.0763929
0.008407302522,0.0912433,0.0763173
0.008408312623,0.0705423,0.0762764
0.008409322724,0.0491368,0.0762516
0.008410332825,0.0279391,0.0762267
0.008411342926,0.00785234,0.0761808
0.008412353027,-0.0102692,0.0760966
0.008413363128,-0.0256569,0.0759578
0.008414373229,-0.0376622,0.0757503
0.00841538333,-0.0457839,0.0754628
0.008416393431,-0.049691,0.0750876
0.008417403532,-0.0492366,0.0746204
0.008418413633,-0.0444647,0.074061
0.008419423734,-0.0356078,0.0734129
0.008420433835,-0.0230774,0.0726836
0.008421443936,-0.00744518,0.0718839
0.008422454037,0.0105811,0.0710276
0.008423464138,0.0301893,0.0701306
0.008424474239,0.0504979,0.0692088
0.00842548434,0.0705946,0.068287
0.008426494441,0.0895764,0.0673776
0.008427504542,0.106589,0.0665008
0.008428514643,0.120864,0.0656727
0.008429524744,0.131753,0.0649077
0.008430534845,0.138754,0.064217
0.008431544946,0.141537,0.0636085
0.008432555047,0.139955,0.0630865
0.008433565148,0.134052,0.0626511
0.008434575249,0.12406,0.0622989
0.00843558535,0.110391,0.0620225
0.008436595451,0.0936163,0.0618111
0.008437605552,0.0744444,0.061651
0.008438615653,0.0536872,0.0615261
0.008439625754,0.0322263,0.0614183
0.008440635855,0.0109738,0.0613104
0.008441645956,-0.00916707,0.0611823
0.008442656057,-0.027342,0.0610166
0.008443666158,-0.0427825,0.0607969
0.008444676259,-0.0548398,0.0605092
0.00844568636,-0.0630128,0.0601421
0.008446696461,-0.0669706,0.0596878
0.008447706562,-0.0665662,0.0591422
0.008448716663,-0.0618435,0.0585049
0.008449726764,-0.0530352,0.0577797
0.008450736865,-0.0405526,0.0569739
0.008451746966,-0.0249676,0.0560983
0.008452757067,-0.00698775,0.0551666
0.008453767168,0.0125747,0.0541951
0.008454777269,0.0328382,0.0531996
0.00845578737,0.0528906,0.0522041
0.008456797471,0.0718288,0.051222
0.008457807572,0.0887986,0.050273
0.008458817673,0.103031,0.0493736
0.008459827774,0.113879,0.0485378
0.008460837875,0.120839,0.047777
0.008461847976,0.123582,0.0470991
0.008462858077,0.121961,0.0465082
0.008463868178,0.116019,0.0460047
0.008464878279,0.105989,0.0455851
0.00846588838,0.0922829,0.0452418
0.008466898481,0.0754722,0.0449643
0.008467908582,0.0562646,0.0447388
0.008468918683,0.0354725,0.0445493
0.008469928784,0.0139774,0.0443777
0.008470938885,-0.00730854,0.0442062
0.008471948986,-0.0274822,0.0440154
0.008472959087,-0.0456891,0.0437877
0.008473969188,-0.0611608,0.0435067
0.008474979289,-0.0732486,0.0431584
0.00847598939,-0.0814514,0.0427314
0.008476999491,-0.0854382,0.042218
0.008478009592,-0.085062,0.0416139
0.008479019693,-0.0803669,0.0409189
0.008480029794,-0.0715854,0.0401367
0.008481039895,-0.0591288,0.0392745
0.008482049997,-0.0435691,0.0383433
0.008483060098,-0.0256138,0.0373567
0.008484070199,-0.00607515,0.036331
0.0084850803,0.0141653,0.0352823
0.008486090401,0.0341954,0.0342337
0.008487100502,0.0531121,0.0331996
0.008488110603,0.0700611,0.0321993
0.008489120704,0.084274,0.0312493
0.008490130805,0.0951019,0.0303637
0.008491140906,0.102044,0.0295537
0.008492151007,0.104769,0.0288274
0.008493161108,0.103131,0.0281888
0.008494171209,0.0971726,0.0276384
0.00849518131,0.0871274,0.0271725
0.008496191411,0.0734065,0.0267838
0.008497201512,0.0565818,0.0264616
0.008498211613,0.037361,0.0261921
0.008499221714,0.0165564,0.0259593
0.008500231815,-0.00495037,0.0257457
0.008501241916,-0.0262472,0.0255321
0.008502252017,-0.046431,0.0253003
0.008503262118,-0.0646472,0.0250325
0.008504272219,-0.0801276,0.0247121
0.00850528232,-0.0922232,0.024325
0.008506292421,-0.100433,0.0238602
0.008507302522,-0.104426,0.0233096
0.008508312623,-0.104056,0.0226691
0.008509322724,-0.0993654,0.0219385
0.008510332825,-0.0905879,0.0211214
0.008511342926,-0.0781346,0.0202252
0.008512353027,-0.0625774,0.0192606
0.008513363128,-0.0446238,0.0182415
0.008514373229,-0.0250861,0.0171839
0.00851538333,-0.00484587,0.0161047
0.008516393431,0.0151848,0.0150254
0.008517403532,0.0341028,0.0139618
0.008518413633,0.0510539,0.0129328
0.008519423734,0.0652696,0.0119549
0.008520433835,0.0761012,0.0110421
0.008521443936,0.0830477,0.0102057
0.008522454037,0.085778,0.00945374
0.008523464138,0.0841455,0.00879035
0.008524474239,0.078194,0.00821586
0.00852548434,0.0681562,0.0077267
0.008526494441,0.0544435,0.00731553
0.008527504542,0.0376278,0.0069716
0.008528514643,0.0184168,0.0066812
0.008529524744,-0.00237729,0.00642826
0.008530534845,-0.0238728,0.00619567
0.008531544946,-0.0451576,0.00596308
0.008532555047,-0.0653286,0.0057136
0.008533565148,-0.0835314,0.00542875
0.008534575249,-0.0989974,0.00509218
0.00853558535,-0.111078,0.00468978
0.008536595451,-0.119272,0.00421032
0.008537605552,-0.123249,0.00364595
0.008538615653,-0.122861,0.00299249
0.008539625754,-0.118152,0.00224969
0.008540635855,-0.109356,0.00142117
0.008541645956,-0.096883,0.000514325
0.008542656057,-0.0813054,-0.000460046
0.008543666158,-0.0633307,-0.00148818
0.008544676259,-0.0437712,-0.00255397
0.00854568636,-0.0235083,-0.00363964
0.008546696461,-0.00345422,-0.00472656
0.008547706562,0.015488,-0.00579602
0.008548716663,0.0324639,-0.00683009
0.008549726764,0.0467053,-0.00781235
0.008550736865,0.0575632,-0.00872864
0.008551746966,0.0645368,-0.00956769
0.008552757067,0.067295,-0.0103216
0.008553767168,0.0656911,-0.0109861
0.008554777269,0.059769,-0.0115609
0.00855578737,0.0497613,-0.0120495
0.008556797471,0.0360794,-0.0124594
0.008557807572,0.0192953,-0.0128013
0.008558817673,0.000116629,-0.0130888
0.008559827774,-0.0206444,-0.0133381
0.008560837875,-0.0421061,-0.0135658
0.008561847976,-0.0633564,-0.0137935
0.008562858077,-0.0834921,-0.0140369
0.008563868178,-0.101659,-0.0143149
0.008564878279,-0.117088,-0.0146438
0.00856588838,-0.129131,-0.0150377
0.008566898481,-0.137287,-0.0155079
0.008567908582,-0.141225,-0.0160622
0.008568918683,-0.140797,-0.0167048
0.008569928784,-0.136049,-0.0174359
0.008570938885,-0.127211,-0.018252
0.008571948986,-0.114696,-0.0191456
0.008572959087,-0.0990763,-0.0201059
0.008573969188,-0.0810584,-0.0211192
0.008574979289,-0.0614549,-0.0221694
0.00857598939,-0.0411474,-0.0232389
0.008576999491,-0.0210479,-0.0243084
0.008578009592,-0.0020597,-0.0253599
0.008579019693,0.014963,-0.0263752
0.008580029794,0.0292519,-0.0273379
0.008581039895,0.040158,-0.0282339
0.008582049997,0.0471805,-0.0290518
0.008583060098,0.0499883,-0.0297838
0.008584070199,0.0484347,-0.0304257
0.0085850803,0.0425635,-0.030977
0.008586090401,0.0326075,-0.0314415
0.008587100502,0.018978,-0.0318264
0.008588110603,0.00224696,-0.0321424
0.008589120704,-0.016878,-0.0324034
0.008590130805,-0.0375846,-0.0326253
0.008591140906,-0.0589913,-0.0328245
0.008592151007,-0.0801858,-0.0330237
0.008593161108,-0.100265,-0.0332374
0.008594171209,-0.118375,-0.0334849
0.00859518131,-0.133746,-0.0337825
0.008596191411,-0.145731,-0.0341444
0.008597201512,-0.153828,-0.0345818
0.008598211613,-0.157705,-0.0351026
0.008599221714,-0.157217,-0.0357108
0.008600231815,-0.152407,-0.0364069
0.008601241916,-0.143508,-0.0371871
0.008602252017,-0.130931,-0.038044
0.008603262118,-0.115248,-0.038967
0.008604272219,-0.0971661,-0.0399421
0.00860528232,-0.0774982,-0.0409534
0.008606292421,-0.0571256,-0.0419829
0.008607302522,-0.0369605,-0.0430123
0.008608312623,-0.0179059,-0.0440227
0.008609322724,-0.000816199,-0.0449961
0.008610332825,0.0135402,-0.0459162
0.008611342926,0.0245146,-0.0467687
0.008612353027,0.031606,-0.0475425
0.008613363128,0.0344833,-0.0482297
0.008614373229,0.0329998,-0.0488259
0.00861538333,0.0271994,-0.0493309
0.008616393431,0.0173148,-0.0497482
0.008617403532,0.00375727,-0.0500853
0.008618413633,-0.0129012,-0.0503528
0.008619423734,-0.031953,-0.0505644
0.008620433835,-0.0525857,-0.0507363
0.008621443936,-0.073918,-0.0508843
0.008622454037,-0.0950374,-0.0510324
0.008623464138,-0.115041,-0.0511939
0.008624474239,-0.133074,-0.0513884
0.00862548434,-0.148369,-0.0516324
0.008626494441,-0.160276,-0.0519399
0.008627504542,-0.168295,-0.0523221
0.008628514643,-0.172094,-0.052787
0.008629524744,-0.171527,-0.0533387
0.008630534845,-0.166638,-0.0539775
0.008631544946,-0.157658,-0.0546997
0.008632555047,-0.145,-0.055498
0.008633565148,-0.129235,-0.0563615
0.008634575249,-0.111072,-0.0572766
0.00863558535,-0.0913213,-0.0582271
0.008636595451,-0.0708655,-0.0591947
0.008637605552,-0.0506168,-0.0601624
0.008638615653,-0.031478,-0.0611099
0.008639625754,-0.0143035,-0.0620198
0.008640635855,0.000138263,-0.0628756
0.008641645956,0.0111985,-0.0636633
0.008642656057,0.0183762,-0.0643715
0.008643666158,0.0213405,-0.0649924
0.008644676259,0.0199444,-0.0655217
0.00864568636,0.014232,-0.0659591
0.008646696461,0.00443585,-0.0663082
0.008647706562,-0.00903265,-0.0665763
0.008648716663,-0.0256016,-0.0667742
0.008649726764,-0.0445633,-0.0669155
0.008650736865,-0.0651055,-0.0670165
0.008651746966,-0.0863467,-0.0670926
0.008652757067,-0.107375,-0.0671688
0.008653767168,-0.127286,-0.0672574
0.008654777269,-0.145227,-0.0673784
0.00865578737,-0.160429,-0.0675482
0.008656797471,-0.172242,-0.0677808
0.008657807572,-0.180167,-0.0680876
0.008658817673,-0.183872,-0.0684764
0.008659827774,-0.18321,-0.0689513
0.008660837875,-0.178225,-0.0695127
0.008661847976,-0.169149,-0.0701569
0.008662858077,-0.156395,-0.0708766
0.008663868178,-0.140534,-0.0716609
0.008664878279,-0.122273,-0.0724961
0.00866588838,-0.102424,-0.0733662
0.008666898481,-0.0818706,-0.0742524
0.008667908582,-0.0615232,-0.0751387
0.008668918683,-0.0422853,-0.0760039
0.008669928784,-0.0250114,-0.0768309
0.008670938885,-0.0104697,-0.0776033
0.008671948986,0.000690847,-0.0783069
0.008672959087,0.00796938,-0.0789305
0.008673969188,0.0110348,-0.0794661
0.008674979289,0.00974036,-0.0799096
0.00867598939,0.00412992,-0.0802606
0.008676999491,-0.0055638,-0.0805227
0.008678009592,-0.0189295,-0.0807033
0.008679019693,-0.0353952,-0.0808131
0.008680029794,-0.0542533,-0.0808658
0.008681039895,-0.0746915,-0.0808775
0.008682049997,-0.0958283,-0.0808636
0.008683060098,-0.116751,-0.0808496
0.008684070199,-0.136558,-0.0808473
0.0086850803,-0.154393,-0.0808769
0.008686090401,-0.169489,-0.0809546
0.008687100502,-0.181196,-0.0810947
0.008688110603,-0.189015,-0.0813084
0.008689120704,-0.192612,-0.0816036
0.008690130805,-0.191843,-0.0819844
0.008691140906,-0.18675,-0.0824511
0.008692151007,-0.177567,-0.0830001
0.008693161108,-0.164704,-0.0836241
0.008694171209,-0.148734,-0.0843122
0.00869518131,-0.130364,-0.0850507
0.008696191411,-0.110406,-0.0858338
0.008697201512,-0.0897429,-0.0866169
0.008698211613,-0.0692855,-0.0874
0.008699221714,-0.0499374,-0.0881665
0.008700231815,-0.0325528,-0.0888943
0.008701241916,-0.0179002,-0.0895669
0.008702252017,-0.00662849,-0.0901704
0.008703262118,0.000761542,-0.0906933
0.008704272219,0.00393877,-0.0911278
0.00870528232,0.00275639,-0.0914697
0.008706292421,-0.00274168,-0.0917186
0.008707302522,-0.0123228,-0.0918782
0.008708312623,-0.0255755,-0.0919558
0.008709322724,-0.0419281,-0.0919622
0.008710332825,-0.0606727,-0.091911
0.008711342926,-0.0809973,-0.0918184
0.008712353027,-0.10202,-0.0916994
0.008713363128,-0.122829,-0.0915805
0.008714373229,-0.142521,-0.0914725
0.00871538333,-0.160242,-0.091396
0.008716393431,-0.175223,-0.0913673
0.008717403532,-0.186815,-0.0914005
0.008718413633,-0.194518,-0.0915068
0.008719423734,-0.198,-0.0916942
0.008720433835,-0.197115,-0.0919669
0.008721443936,-0.191906,-0.092325
0.008722454037,-0.182606,-0.0927651
0.008723464138,-0.169627,-0.0932797
0.008724474239,-0.15354,-0.093858
0.00872548434,-0.135053,-0.0944864
0.008726494441,-0.114979,-0.0951586
0.008727504542,-0.0941981,-0.0958309
0.008728514643,-0.0736233,-0.0965031
0.008729524744,-0.0541576,-0.097158
0.008730534845,-0.0366553,-0.0977738
0.008731544946,-0.0218848,-0.0983341
0.008732555047,-0.010495,-0.0988249
0.008733565148,-0.00298676,-0.0992348
0.008734575249,0.000308832,-0.0995559
0.00873558535,-0.000755035,-0.0997841
0.008736595451,-0.00613446,-0.099919
0.008737605552,-0.0155968,-0.0999642
0.008738615653,-0.0287306,-0.0999271
0.008739625754,-0.0449641,-0.0998184
0.008740635855,-0.0635896,-0.0996519
0.008741645956,-0.0837948,-0.0994436
0.008742656057,-0.104698,-0.0992086
0.008743666158,-0.125388,-0.0989735
0.008744676259,-0.14496,-0.098749
0.00874568636,-0.162561,-0.0985556
0.008746696461,-0.177422,-0.0984097
0.008747706562,-0.188894,-0.0983255
0.008748716663,-0.196477,-0.0983141
0.008749726764,-0.199839,-0.0983836
0.008750736865,-0.198834,-0.0985379
0.008751746966,-0.193505,-0.0987776
0.008752757067,-0.184085,-0.0990989
0.008753767168,-0.170986,-0.0994944
0.008754777269,-0.154778,-0.0999535
0.00875578737,-0.136171,-0.100462
0.008756797471,-0.115976,-0.101015
0.008757807572,-0.095075,-0.101567
0.008758817673,-0.0743797,-0.102119
0.008759827774,-0.0547934,-0.102653
0.008760837875,-0.0371705,-0.103149
0.008761847976,-0.0222794,-0.103588
0.008762858077,-0.010769,-0.103958
0.008763868178,-0.00314005,-0.104246
0.008764878279,0.000276194,-0.104446
0.00876588838,-0.000667016,-0.104552
0.008766898481,-0.00592579,-0.104565
0.008767908582,-0.0152674,-0.104488
0.008768918683,-0.0282807,-0.104329
0.008769928784,-0.0443935,-0.104098
0.008770938885,-0.0628984,-0.103809
0.008771948986,-0.0829831,-0.103478
0.008772959087,-0.103766,-0.10312
0.008773969188,-0.124335,-0.102761
0.008774979289,-0.143787,-0.102414
0.00877598939,-0.161267,-0.102097
0.008776999491,-0.176008,-0.101827
0.008778009592,-0.18736,-0.10162
0.008779019693,-0.194823,-0.101484
0.008780029794,-0.198065,-0.10143
0.008781039895,-0.196939,-0.10146
0.008782049997,-0.19149,-0.101576
0.008783060098,-0.18195,-0.101773
0.008784070199,-0.168731,-0.102044
0.0087850803,-0.152404,-0.102378
0.008786090401,-0.133677,-0.102762
0.008787100502,-0.113363,-0.10319
0.008788110603,-0.092342,-0.103617
0.008789120704,-0.0715274,-0.104045
0.008790130805,-0.0518218,-0.104454
0.008791140906,-0.0340798,-0.104824
0.008792151007,-0.0190697,-0.105139
0.008793161108,-0.00744042,-0.105383
0.008794171209,0.0003072,-0.105546
0.00879518131,0.00384203,-0.105621
0.008796191411,0.00301727,-0.105602
0.008797201512,-0.00212321,-0.10549
0.008798211613,-0.0113467,-0.105287
0.008799221714,-0.024242,-0.105002
0.008800231815,-0.040237,-0.104646
0.008801241916,-0.0586243,-0.104231
0.008802252017,-0.0785915,-0.103775
0.008803262118,-0.0992571,-0.103291
0.008804272219,-0.119709,-0.102807
0.00880528232,-0.139044,-0.102334
0.008806292421,-0.156408,-0.101892
0.008807302522,-0.171032,-0.101497
0.008808312623,-0.182268,-0.101163
0.008809322724,-0.189614,-0.100903
0.008810332825,-0.19274,-0.100723
0.008811342926,-0.191499,-0.100628
0.008812353027,-0.185934,-0.100618
0.008813363128,-0.176279,-0.100689
0.008814373229,-0.162945,-0.100835
0.00881538333,-0.146503,-0.101045
0.008816393431,-0.127662,-0.101304
0.008817403532,-0.107233,-0.101606
0.008818413633,-0.0860979,-0.101908
0.008819423734,-0.0651694,-0.102211
0.008820433835,-0.0453503,-0.102495
0.008821443936,-0.027495,-0.10274
0.008822454037,-0.0123718,-0.10293
0.008823464138,-0.000629725,-0.10305
0.008824474239,0.00723041,-0.103089
0.00882548434,0.0108775,-0.103038
0.008826494441,0.0101647,-0.102895
0.008827504542,0.00513585,-0.102658
0.008828514643,-0.00397629,-0.102332
0.008829524744,-0.0167605,-0.101923
0.008830534845,-0.0326447,-0.101443
0.008831544946,-0.0509215,-0.100904
0.008832555047,-0.0707786,-0.100324
0.008833565148,-0.0913343,-0.0997169
0.008834575249,-0.111677,-0.0991098
0.00883558535,-0.130902,-0.0985133
0.008836595451,-0.148157,-0.0979479
0.008837605552,-0.162673,-0.09743
0.008838615653,-0.173801,-0.0969739
0.008839625754,-0.181039,-0.0965906
0.008840635855,-0.184058,-0.0962883
0.008841645956,-0.182709,-0.0960709
0.008842656057,-0.177038,-0.0959389
0.008843666158,-0.167276,-0.0958887
0.008844676259,-0.153836,-0.0959129
0.00884568636,-0.137288,-0.0960007
0.008846696461,-0.118342,-0.0961385
0.008847706562,-0.0978077,-0.09632
0.008848716663,-0.0765683,-0.0965015
0.008849726764,-0.0555356,-0.0966831
0.008850736865,-0.0356127,-0.0968472
0.008851746966,-0.0176539,-0.0969722
0.008852757067,-0.00242775,-0.0970419
0.008853767168,0.00941699,-0.0970419
0.008854777269,0.0173794,-0.0969612
0.00885578737,0.0211282,-0.0967918
0.008856797471,0.0205168,-0.0965296
0.008857807572,0.015589,-0.0961742
0.008858817673,0.00657744,-0.0957293
0.008859827774,-0.00610658,-0.0952022
0.008860837875,-0.0218911,-0.0946038
0.008861847976,-0.0400687,-0.0939477
0.008862858077,-0.0598268,-0.0932501
0.008863868178,-0.0802842,-0.0925261
0.008864878279,-0.100529,-0.0918022
0.00886588838,-0.119657,-0.0910891
0.008866898481,-0.136815,-0.0904075
0.008867908582,-0.151234,-0.0897738
0.008868918683,-0.162265,-0.0892021
0.008869928784,-0.169408,-0.0887036
0.008870938885,-0.172331,-0.0882863
0.008871948986,-0.170888,-0.0879543
0.008872959087,-0.165123,-0.0877081
0.008873969188,-0.155267,-0.0875439
0.008874979289,-0.141734,-0.0874545
0.00887598939,-0.125093,-0.087429
0.008876999491,-0.106054,-0.0874539
0.008878009592,-0.0854284,-0.0875231
0.008879019693,-0.0640977,-0.0875924
0.008880029794,-0.0429742,-0.0876617
0.008881039895,-0.0229609,-0.0877143
0.008882049997,-0.00491237,-0.0877282
0.008883060098,0.0104031,-0.0876871
0.008884070199,0.0223366,-0.0875768
0.0088850803,0.0303872,-0.087386
0.008886090401,0.0342238,-0.087107
0.008887100502,0.0336996,-0.0867355
0.008888110603,0.0288585,-0.0862712
0.008889120704,0.019933,-0.0857179
0.008890130805,0.00733462,-0.0850827
0.008891140906,-0.00836488,-0.0843766
0.008892151007,-0.0264579,-0.0836133
0.008893161108,-0.0461321,-0.0828089
0.008894171209,-0.0665061,-0.0819787
0.00889518131,-0.0866675,-0.0811486
0.008896191411,-0.105714,-0.08033
0.008897201512,-0.12279,-0.0795433
0.008898211613,-0.137128,-0.0788049
0.008899221714,-0.148078,-0.078129
0.008900231815,-0.155141,-0.0775267
0.008901241916,-0.157985,-0.0770061
0.008902252017,-0.156463,-0.0765713
0.008903262118,-0.150619,-0.0762227
0.008904272219,-0.140686,-0.0759566
0.00890528232,-0.127075,-0.0757657
0.008906292421,-0.110358,-0.0756392
0.008907302522,-0.0912433,-0.0755635
0.008908312623,-0.0705423,-0.0755225
0.008909322724,-0.0491368,-0.0754976
0.008910332825,-0.0279391,-0.0754727
0.008911342926,-0.00785234,-0.0754267
0.008912353027,0.0102692,-0.0753425
0.008913363128,0.0256569,-0.0752037
0.008914373229,0.0376622,-0.0749963
0.00891538333,0.0457839,-0.074709
0.008916393431,0.049691,-0.0743338
0.008917403532,0.0492366,-0.0738668
0.008918413633,0.0444647,-0.0733074
0.008919423734,0.0356078,-0.0726595
0.008920433835,0.0230774,-0.0719304
0.008921443936,0.00744518,-0.0711308
0.008922454037,-0.0105811,-0.0702745
0.008923464138,-0.0301893,-0.0693777
0.008924474239,-0.0504979,-0.0684559
0.00892548434,-0.0705946,-0.0675342
0.008926494441,-0.0895764,-0.0666248
0.008927504542,-0.106589,-0.0657479
0.008928514643,-0.120864,-0.0649199
0.008929524744,-0.131753,-0.0641548
0.008930534845,-0.138754,-0.0634641
0.008931544946,-0.141537,-0.0628555
0.008932555047,-0.139955,-0.0623333
0.008933565148,-0.134052,-0.0618978
0.008934575249,-0.12406,-0.0615455
0.00893558535,-0.110391,-0.0612689
0.008936595451,-0.0936163,-0.0610574
0.008937605552,-0.0744444,-0.0608973
0.008938615653,-0.0536872,-0.0607723
0.008939625754,-0.0322263,-0.0606644
0.008940635855,-0.0109738,-0.0605565
0.008941645956,0.00916707,-0.0604284
0.008942656057,0.027342,-0.0602627
0.008943666158,0.0427825,-0.060043
0.008944676259,0.0548398,-0.0597553
0.00894568636,0.0630128,-0.0593883
0.008946696461,0.0669706,-0.0589341
0.008947706562,0.0665662,-0.0583885
0.008948716663,0.0618435,-0.0577514
0.008949726764,0.0530352,-0.0570262
0.008950736865,0.0405526,-0.0562205
0.008951746966,0.0249676,-0.0553449
0.008952757067,0.00698775,-0.0544134
0.008953767168,-0.0125747,-0.0534419
0.008954777269,-0.0328382,-0.0524464
0.00895578737,-0.0528906,-0.0514509
0.008956797471,-0.0718288,-0.0504689
0.008957807572,-0.0887986,-0.0495199
0.008958817673,-0.103031,-0.0486205
0.008959827774,-0.113879,-0.0477847
0.008960837875,-0.120839,-0.0470238
0.008961847976,-0.123582,-0.0463458
0.008962858077,-0.121961,-0.0457549
0.008963868178,-0.116019,-0.0452513
0.008964878279,-0.105989,-0.0448316
0.00896588838,-0.0922829,-0.0444883
0.008966898481,-0.0754722,-0.0442107
0.008967908582,-0.0562646,-0.0439851
0.008968918683,-0.0354725,-0.0437955
0.008969928784,-0.0139774,-0.0436239
0.008970938885,0.00730854,-0.0434523
0.008971948986,0.0274822,-0.0432615
0.008972959087,0.0456891,-0.0430338
0.008973969188,0.0611608,-0.0427529
0.008974979289,0.0732486,-0.0424046
0.00897598939,0.0814514,-0.0419776
0.008976999491,0.0854382,-0.0414642
0.008978009592,0.085062,-0.0408602
0.008979019693,0.0803669,-0.0401652
0.008980029794,0.0715854,-0.039383
0.008981039895,0.0591288,-0.0385209
0.008982049997,0.0435691,-0.0375897
0.008983060098,0.0256138,-0.0366032
0.008984070199,0.00607515,-0.0355774
0.0089850803,-0.0141653,-0.0345288
0.008986090401,-0.0341954,-0.0334802
0.008987100502,-0.0531121,-0.0324461
0.008988110603,-0.0700611,-0.0314458
0.008989120704,-0.084274,-0.0304958
0.008990130805,-0.0951019,-0.0296101
0.008991140906,-0.102044,-0.0288002
0.008992151007,-0.104769,-0.0280738
0.008993161108,-0.103131,-0.0274352
0.008994171209,-0.0971726,-0.0268848
0.00899518131,-0.0871274,-0.0264189
0.008996191411,-0.0734065,-0.0260302
0.008997201512,-0.0565818,-0.0257079
0.008998211613,-0.037361,-0.0254384
0.008999221714,-0.0165564,-0.0252056
0.009000231815,0.00495037,-0.0249919
0.009001241916,0.0262472,-0.0247783
0.009002252017,0.046431,-0.0245465
0.009003262118,0.0646472,-0.0242786
0.009004272219,0.0801276,-0.0239582
0.00900528232,0.0922232,-0.0235712
0.009006292421,0.100433,-0.0231063
0.009007302522,0.104426,-0.0225557
0.009008312623,0.104056,-0.0219153
0.009009322724,0.0993654,-0.0211847
0.009010332825,0.0905879,-0.0203675
0.009011342926,0.0781346,-0.0194713
0.009012353027,0.0625774,-0.0185067
0.009013363128,0.0446238,-0.0174876
0.009014373229,0.0250861,-0.01643
0.00901538333,0.00484587,-0.0153508
0.009016393431,-0.0151848,-0.0142715
0.009017403532,-0.0341028,-0.0132079
0.009018413633,-0.0510539,-0.0121789
0.009019423734,-0.0652696,-0.011201
0.009020433835,-0.0761012,-0.0102882
0.009021443936,-0.0830477,-0.00945182
0.009022454037,-0.085778,-0.00869985
0.009023464138,-0.0841455,-0.00803648
0.009024474239,-0.078194,-0.00746201
0.00902548434,-0.0681562,-0.00697286
0.009026494441,-0.0544435,-0.00656171
0.009027504542,-0.0376278,-0.0062178
0.009028514643,-0.0184168,-0.00592741
0.009029524744,0.00237729,-0.00567449
0.009030534845,0.0238728,-0.00544132
0.009031544946,0.0451576,-0.00520931
0.009032555047,0.0653286,-0.00495983
0.009033565148,0.0835314,-0.00467497
0.009034575249,0.0989974,-0.00433838
0.00903558535,0.111078,-0.00393595
0.009036595451,0.119272,-0.00345646
0.009037605552,0.123249,-0.00289204
0.009038615653,0.122861,-0.00223853
0.009039625754,0.118152,-0.00149567
0.009040635855,0.109356,-0.000667098
0.009041645956,0.096883,0.000239809
0.009042656057,0.0813054,0.00121424
0.009043666158,0.0633307,0.00224242
0.009044676259,0.0437712,0.00330825
0.00904568636,0.0235083,0.00439396
0.009046696461,0.00345422,0.0054809
0.009047706562,-0.015488,0.00655037
0.009048716663,-0.0324639,0.00758443
0.009049726764,-0.0467053,0.00856667
0.009050736865,-0.0575632,0.00948294
0.009051746966,-0.0645368,0.0103219
0.009052757067,-0.067295,0.0110758
0.009053767168,-0.0656911,0.0117402
0.009054777269,-0.059769,0.012315
0.00905578737,-0.0497613,0.0128036
0.009056797471,-0.0360794,0.0132134
0.009057807572,-0.0192953,0.0135552
0.009058817673,-0.000116629,0.0138427
0.009059827774,0.0206444,0.0140919
0.009060837875,0.0421061,0.0143196
0.009061847976,0.0633564,0.0145473
0.009062858077,0.0834921,0.0147907
0.009063868178,0.101659,0.0150686
0.009064878279,0.117088,0.0153976
0.00906588838,0.129131,0.0157915
0.009066898481,0.137287,0.0162618
0.009067908582,0.141225,0.0168162
0.009068918683,0.140797,0.0174589
0.009069928784,0.136049,0.0181901
0.009070938885,0.127211,0.0190063
0.009071948986,0.114696,0.0199
0.009072959087,0.0990763,0.0208604
0.009073969188,0.0810584,0.0218738
0.009074979289,0.0614549,0.022924
0.00907598939,0.0411474,0.0239936
0.009076999491,0.0210479,0.0250631
0.009078009592,0.0020597,0.0261146
0.009079019693,-0.014963,0.0271299
0.009080029794,-0.0292519,0.0280926
0.009081039895,-0.040158,0.0289885
0.009082049997,-0.0471805,0.0298064
0.009083060098,-0.0499883,0.0305383
0.009084070199,-0.0484347,0.0311801
0.0090850803,-0.0425635,0.0317313
